,text,target,label
3418,"thinking of joe biden dr biden & amp the entire biden family today four years after the passing of their son beau . you are a wonderful , resilient family and your strength through pain continues to inspire me every day .",joe biden,1
3419,joe biden our next president . the real first lady will be dr biden .,joe biden,1
3420,normally i enjoy following cory booker but these joe biden attacks just make my eyes roll . its a negative strategy yielding negative results . at least go down being yourself senator a classy guy who uplifts people . our primary & amp party need you to move on joe biden election 2020,joe biden,1
3421,joe does t have many brain cells left & he will never be able to come up with any working policy that will make it any better than it is doing now . look at bad years from 2008 to 2016 .,joe biden,0
3422,"dear joe biden that you believe you haven t done anything inappropriate after years of us telling you you reply being inappropriate is a big fucking problem ! your time in politics is over go away , please . oh , and keep at least 3 feet away from women who aren t family !",joe biden,0
3423,"this is the time to take care of each other . coronavirus is deadly . we are not safe until the vaccine . 32 , 000 deaths in usa today . lots of money in this country to sustain american people in this tragic times . joe biden speaker pelosi bailout humans now cnn gop",joe biden,1
3424,"this , a thousand times . biden is ideas keep driving us further into a violent past we reply all struggling to escape",joe biden,0
3425,"thank you . . . and yes he is . . between biden , obama , kerry , pelosi and clinton . . more than 1 billion in tax payer aid was funnelled through ukraine . . i am sure others are involved . .",joe biden,0
3426,biden has a new illegitimate grandchild . . . note he was t asked about abortion . his son refused to take responsibility but the paternity test was positive . the dem are all corrupt democratic debate,joe biden,0
3427,reports son of a b***h biden will say i am sick . joe biden deportations crowd gets mad at biden at his own rally,joe biden,0
3428,thinking of voting for the traitorous joe biden ? ? remember he did this and that is was probably intentional,joe biden,0
3429,"grading my projections for super tuesday so long story short biden massively overpreformed everything else was fairly in line with my projections my average error was actually fairly even with the experts too , now time to grade my projections state by state laughing out loud",joe biden,0
3430,joe biden be too rourke 2020 we need joe biden for at least for years for his seasoned experience to begin healing america ! 2020 2024 experience to place beto in position as presidential candidate should biden not choose to run 2024 . win win ticket !,joe biden,1
3431,creepy joe hand will be russian all over those empty headed liberals .,joe biden,0
3432,"we had the right to know , whether it was bipartisan or not . not a shining moment for either obama or biden .",joe biden,0
3433,one can only hope to be as cool as joe biden at some point in life .,joe biden,1
3434,this is the guy democrats desperately do not want to represent their party . that means i must not be a democrat and will not be voting for joe biden,joe biden,0
3435,"it is morons like joe lockhart that gave rise to monsters like joseph , adolf , and tung . can you guess all three ? because giving all the power to the government has worked out so well throughout history . . . ka g 2020 why all !",joe biden,0
3436,oh my God . . . you can t see sleepy joe is mind is showing clear signs of dementia & amp you think he should be holding the nuclear codes . . . are you kidding ?,joe biden,0
3437,election 2020 my choices jerry brown mark cuban julian castro cory booker sherrod brown joe biden,joe biden,1
3438,voting for neo liberals to counteract conservative extremists is the worst approach possible ! if there is anything your tweet has highlighted is the precise fear moderates on both sides have that extremism is going to kill this country . biden or bust for me for sure !,joe biden,1
3439,"anyone else get excited when they see the results tracker go up on cnn ? its super tuesday too , here we go ! cnn biden",joe biden,1
3440,the economy would t be what it is today with biden / obama . and the economy will get even better if you cut the ridiculous 8 tax in nys .,joe biden,0
